uf,ano,mes,indice_uv,temperatura_media_2m
SC,2011,7,0.6019354838709677,11.43258064516129
SC,2011,8,0.7687096774193548,12.190645161290323
SC,2011,9,1.2963333333333333,13.036
SC,2011,10,1.7974193548387096,16.309032258064516
SC,2011,11,2.2176666666666667,16.609333333333332
SC,2011,12,2.317741935483871,17.603548387096772
SC,2012,1,2.6303225806451613,18.988387096774193
SC,2012,2,2.4875862068965517,20.344827586206897
SC,2012,3,2.1703225806451614,17.830967741935485
SC,2012,4,1.3443333333333334,16.109666666666666
SC,2012,5,0.8641935483870967,13.426774193548388
SC,2012,6,0.609,11.556
SC,2012,7,0.6238709677419355,10.86
SC,2012,8,1.0383870967741935,14.650967741935483
SC,2012,9,1.3186666666666667,14.791
SC,2012,10,1.5951612903225807,17.63225806451613
SC,2012,11,2.3893333333333335,18.983333333333334
SC,2012,12,2.349354838709677,21.927741935483873
SC,2013,1,2.614193548387097,19.54032258064516
SC,2013,2,2.1278571428571427,20.4775
SC,2013,3,1.6280645161290324,18.42774193548387
SC,2013,4,1.391,16.063333333333333
SC,2013,5,0.8258064516129032,14.048387096774194
SC,2013,6,0.5966666666666667,12.223666666666666
SC,2013,7,0.7835483870967742,10.706451612903226
SC,2013,8,0.944516129032258,11.560967741935483
SC,2013,9,1.311,14.163333333333334
SC,2013,10,1.845483870967742,15.532580645161291
SC,2013,11,2.3553333333333333,17.701666666666668
SC,2013,12,2.7112903225806453,19.779354838709676
SC,2014,1,2.704516129032258,20.77193548387097
SC,2014,2,2.5710714285714285,20.680714285714284
SC,2014,3,1.8061290322580645,18.523548387096774
SC,2014,4,1.2696666666666667,16.757
SC,2014,5,0.8138709677419355,13.388709677419355
SC,2014,6,0.5193333333333333,12.549666666666667
SC,2014,7,0.6048387096774194,11.49
SC,2014,8,1.060967741935484,12.947096774193549
SC,2014,9,1.1923333333333332,15.341666666666667
SC,2014,10,1.8512903225806452,18.15290322580645
SC,2014,11,2.1376666666666666,18.214333333333332
SC,2014,12,2.321290322580645,19.51
SC,2015,1,2.5874193548387097,20.74225806451613
SC,2015,2,2.213214285714286,19.817857142857143
SC,2015,3,1.8716129032258064,18.89709677419355
SC,2015,4,1.345,16.675333333333334
SC,2015,5,0.7793548387096774,14.120322580645162
SC,2015,6,0.667,12.050333333333333
SC,2015,7,0.6580645161290323,12.629354838709677
SC,2015,8,1.1458064516129032,15.681290322580645
SC,2015,9,1.248,15.984666666666666
SC,2015,10,1.5009677419354839,17.734516129032258
SC,2015,11,1.8173333333333332,18.048000000000002
SC,2015,12,2.121935483870968,20.213870967741936
SC,2016,1,2.5909677419354837,20.24290322580645
SC,2016,2,2.2048275862068967,20.977931034482758
SC,2016,3,1.8370967741935484,18.243548387096773
SC,2016,4,1.4103333333333332,18.292
SC,2016,5,0.7338709677419355,11.96483870967742
SC,2016,6,0.635,8.796333333333333
SC,2016,7,0.7596774193548387,11.344516129032257
SC,2016,8,0.9387096774193548,12.655161290322582
SC,2016,9,1.5183333333333333,13.162666666666667
SC,2016,10,1.7712903225806451,15.953225806451613
SC,2016,11,2.4383333333333335,17.162
SC,2016,12,2.4393548387096775,19.024838709677418
SC,2017,1,2.6870967741935483,20.23774193548387
SC,2017,2,2.4060714285714284,20.845
SC,2017,3,1.8483870967741935,18.715806451612902
SC,2017,4,1.2813333333333334,15.684333333333333
SC,2017,5,0.7383870967741936,14.804516129032258
SC,2017,6,0.6113333333333333,12.433333333333334
SC,2017,7,0.79,11.194516129032259
SC,2017,8,0.9867741935483871,13.411935483870968
SC,2017,9,1.3366666666666667,17.377
SC,2017,10,1.652258064516129,16.795161290322582
SC,2017,11,2.3063333333333333,17.161
SC,2017,12,2.513225806451613,20.011612903225807
SC,2018,1,2.3680645161290323,19.84774193548387
SC,2018,2,2.36,18.77285714285714
SC,2018,3,1.8361290322580646,19.829354838709676
SC,2018,4,1.45,17.738333333333333
SC,2018,5,0.8519354838709677,14.781935483870967
SC,2018,6,0.5983333333333334,11.945333333333334
SC,2018,7,0.6787096774193548,13.186129032258064
SC,2018,8,0.873225806451613,11.647096774193548
SC,2018,9,1.2243333333333333,15.652666666666667
SC,2018,10,1.502258064516129,16.51290322580645
SC,2018,11,2.336,18.628333333333334
SC,2018,12,2.9051612903225807,20.53451612903226
SC,2019,1,2.6858064516129034,22.27193548387097
SC,2019,2,2.175357142857143,19.737142857142857
SC,2019,3,1.7393548387096773,18.97
SC,2019,4,1.296,18.05966666666667
SC,2019,5,0.7306451612903226,15.779354838709677
SC,2019,6,0.6946666666666667,14.028
SC,2019,7,0.6496774193548387,11.434516129032259
SC,2019,8,0.9345161290322581,12.700645161290323
SC,2019,9,1.244,16.193
SC,2019,10,1.7629032258064516,18.993225806451612
SC,2019,11,2.351,19.054666666666666
SC,2019,12,2.733548387096774,20.468387096774194
SC,2020,1,2.543548387096774,21.482258064516127
SC,2020,2,2.382758620689655,20.72206896551724
SC,2020,3,2.1551612903225807,20.44
SC,2020,4,1.484,16.244333333333334
SC,2020,5,0.9209677419354839,13.306451612903226
SC,2020,6,0.5313333333333333,13.670333333333334
SC,2020,7,0.6767741935483871,11.780967741935484
SC,2020,8,1.144516129032258,13.305806451612904
SC,2020,9,1.1676666666666666,17.592
SC,2020,10,2.060322580645161,18.70064516129032
SC,2020,11,2.3436666666666666,19.264
SC,2020,12,2.5638709677419356,20.71741935483871
SC,2021,1,2.185483870967742,20.333870967741934
SC,2021,2,2.6671428571428573,20.05785714285714
SC,2021,3,1.850967741935484,20.384193548387096
SC,2021,4,1.542,16.601666666666667
SC,2021,5,0.9225806451612903,13.661290322580644
SC,2021,6,0.5446666666666666,11.562
SC,2021,7,0.7254838709677419,9.89967741935484
SC,2021,8,0.8603225806451613,14.510645161290322
SC,2021,9,1.224,16.658333333333335
SC,2021,10,1.5496774193548388,15.806129032258065
SC,2021,11,2.378,19.025
SC,2021,12,2.8606451612903228,20.636451612903226
SC,2022,1,2.6429032258064518,21.608064516129033
SC,2022,2,2.617857142857143,21.584642857142857
SC,2022,3,1.7929032258064517,19.428387096774195
SC,2022,4,1.153,16.569333333333333
SC,2022,5,0.7425806451612903,12.199677419354838
SC,2022,6,0.5906666666666667,11.275333333333334
SC,2022,7,0.7783870967741936,13.540967741935484
SC,2022,8,0.9903225806451613,11.45225806451613
SC,2022,9,1.2256666666666667,12.357666666666667
SC,2022,10,1.7051612903225806,16.078064516129032
SC,2022,11,2.425666666666667,15.889666666666667
SC,2022,12,2.7793548387096774,19.555806451612902
SC,2023,1,2.6783870967741934,19.968064516129033
SC,2023,2,2.2839285714285715,19.192857142857143
SC,2023,3,1.9335483870967742,19.795806451612904
SC,2023,4,1.286,15.963666666666667
SC,2023,5,0.8509677419354839,14.19
SC,2023,6,0.6256666666666667,12.312333333333333
SC,2023,7,0.5835483870967741,12.791612903225806
SC,2023,8,0.9303225806451613,14.035806451612903
SC,2023,9,1.1193333333333333,17.547
SC,2023,10,1.282258064516129,17.68
SC,2023,11,1.823,19.30366666666667
SC,2023,12,2.5596774193548386,20.708709677419353
SE,2000,1,NA,26.728709677419356
SE,2000,2,NA,26.470344827586207
SE,2000,3,NA,26.36806451612903
SE,2000,4,NA,25.668333333333333
SE,2000,5,NA,24.26483870967742
SE,2000,6,NA,22.971666666666668
SE,2000,7,NA,22.0058064516129
SE,2000,8,NA,22.231290322580644
SE,2000,9,NA,23.497
SE,2000,10,NA,25.186451612903227
SE,2000,11,NA,26.377666666666666
SE,2000,12,NA,26.216129032258063
SE,2001,1,2.859032258064516,26.218709677419355
SE,2001,2,2.958214285714286,27.633214285714285
SE,2001,3,2.8448387096774193,27.078064516129032
SE,2001,4,2.1816666666666666,26.02
SE,2001,5,2.181290322580645,25.440967741935484
SE,2001,6,1.8386666666666667,22.952
SE,2001,7,1.8651612903225807,22.15451612903226
SE,2001,8,2.027741935483871,21.593870967741935
SE,2001,9,2.39,23.34466666666667
SE,2001,10,2.458064516129032,25.06806451612903
SE,2001,11,2.8346666666666667,26.268
SE,2001,12,2.450322580645161,26.76290322580645
SE,2002,1,2.4203225806451614,25.276451612903227
SE,2002,2,2.7239285714285715,25.705714285714286
SE,2002,3,2.71258064516129,26.43516129032258
SE,2002,4,2.215333333333333,25.814333333333334
SE,2002,5,1.9967741935483871,24.254516129032258
SE,2002,6,1.77,22.813666666666666
SE,2002,7,1.7735483870967743,22.753548387096775
SE,2002,8,1.9125806451612903,22.603548387096772
SE,2002,9,2.395,24.407
SE,2002,10,2.600967741935484,25.86032258064516
SE,2002,11,2.782,27.059
SE,2002,12,2.749032258064516,27.65
SE,2003,1,2.983548387096774,28.218387096774194
SE,2003,2,2.605,27.049642857142857
SE,2003,3,2.5483870967741935,27.15290322580645
SE,2003,4,2.5966666666666667,27.232
SE,2003,5,2.086451612903226,25.486129032258063
SE,2003,6,1.8716666666666666,23.478
SE,2003,7,1.8680645161290323,22.179354838709678
SE,2003,8,1.8780645161290321,23.02032258064516
SE,2003,9,2.3633333333333333,24.308333333333334
SE,2003,10,2.519032258064516,25.511612903225807
SE,2003,11,2.663666666666667,25.428
SE,2003,12,2.8638709677419354,26.94
SE,2004,1,2.4341935483870967,26.26774193548387
SE,2004,2,3.0151724137931035,25.519310344827588
SE,2004,3,2.5874193548387097,26.12
SE,2004,4,2.3673333333333333,26.137999999999998
SE,2004,5,2.088709677419355,24.936774193548388
SE,2004,6,1.7856666666666667,23.408666666666665
SE,2004,7,1.5367741935483872,22.26322580645161
SE,2004,8,1.981290322580645,22.634516129032257
SE,2004,9,2.0706666666666664,23.693666666666665
SE,2004,10,2.693548387096774,26.085806451612903
SE,2004,11,2.7666666666666666,27.049
SE,2004,12,2.8570967741935482,27.718387096774194
SE,2005,1,2.9716129032258065,28.279354838709676
SE,2005,2,2.865,27.819642857142856
SE,2005,3,2.798709677419355,27.82774193548387
SE,2005,4,2.4113333333333333,26.376333333333335
SE,2005,5,2.076774193548387,24.778709677419354
SE,2005,6,1.5973333333333333,23.380666666666666
SE,2005,7,1.7641935483870967,22.18225806451613
SE,2005,8,1.7235483870967743,22.85
SE,2005,9,2.223,24.708666666666666
SE,2005,10,2.629032258064516,26.127096774193546
SE,2005,11,2.807,27.387999999999998
SE,2005,12,2.7493548387096776,27.11774193548387
SE,2006,1,2.6535483870967744,27.09258064516129
SE,2006,2,2.6957142857142857,28.352857142857143
SE,2006,3,2.611290322580645,28.177741935483873
SE,2006,4,2.0793333333333335,26.898333333333333
SE,2006,5,2.0003225806451614,24.246774193548386
SE,2006,6,1.4903333333333333,22.678
SE,2006,7,1.7925806451612902,21.70935483870968
SE,2006,8,2.1896774193548385,22.141290322580645
SE,2006,9,2.4076666666666666,23.717333333333332
SE,2006,10,2.577741935483871,25.424193548387095
SE,2006,11,2.8446666666666665,26.281
SE,2006,12,3.0325806451612904,27.180967741935483
SE,2007,1,3.039032258064516,27.799032258064518
SE,2007,2,2.895,27.124642857142856
SE,2007,3,2.3941935483870966,25.71451612903226
SE,2007,4,2.3543333333333334,25.812333333333335
SE,2007,5,2.0403225806451615,23.953225806451613
SE,2007,6,1.9106666666666667,22.622
SE,2007,7,1.8093548387096774,22.067096774193548
SE,2007,8,2.0441935483870965,21.910645161290322
SE,2007,9,2.047,23.10033333333333
SE,2007,10,2.5335483870967743,25.120322580645162
SE,2007,11,2.8663333333333334,26.694
SE,2007,12,2.8529032258064517,27.015483870967742
SE,2008,1,2.960967741935484,27.294516129032257
SE,2008,2,2.9913793103448274,27.538275862068964
SE,2008,3,2.849354838709677,26.695483870967742
SE,2008,4,2.4643333333333333,25.485333333333333
SE,2008,5,1.9516129032258065,24.276451612903227
SE,2008,6,1.7523333333333333,22.493
SE,2008,7,1.7874193548387096,21.835483870967742
SE,2008,8,1.9125806451612903,22.469677419354838
SE,2008,9,2.1536666666666666,24.312666666666665
SE,2008,10,2.5180645161290323,25.73483870967742
SE,2008,11,2.9143333333333334,27.453
SE,2008,12,2.878064516129032,27.141290322580645
SE,2009,1,2.9696774193548388,27.865483870967743
SE,2009,2,2.6975,27.36642857142857
SE,2009,3,2.8651612903225807,28.34
SE,2009,4,2.167,27.687
SE,2009,5,1.866774193548387,24.45935483870968
SE,2009,6,1.6423333333333334,22.857
SE,2009,7,1.673225806451613,22.440967741935484
SE,2009,8,1.8474193548387097,22.704193548387096
SE,2009,9,2.4403333333333332,24.340333333333334
SE,2009,10,2.5996774193548386,26.456774193548387
SE,2009,11,2.9676666666666667,27.121
SE,2009,12,2.89,27.615806451612904
SE,2010,1,2.618709677419355,27.003870967741936
SE,2010,2,2.660357142857143,27.154642857142857
SE,2010,3,2.9367741935483873,27.84193548387097
SE,2010,4,2.079,26.189333333333334
SE,2010,5,1.9129032258064516,25.115806451612904
SE,2010,6,1.5673333333333335,23.441
SE,2010,7,1.8509677419354837,22.159354838709678
SE,2010,8,1.800967741935484,21.621612903225806
SE,2010,9,2.2596666666666665,23.282333333333334
SE,2010,10,2.236774193548387,26.206774193548387
SE,2010,11,2.7343333333333333,27.058666666666667
SE,2010,12,2.597741935483871,27.622258064516128
SE,2011,1,2.753225806451613,26.849354838709676
SE,2011,2,2.4353571428571428,27.010714285714286
SE,2011,3,2.6990322580645163,27.794838709677418
SE,2011,4,2.2916666666666665,26.143333333333334
SE,2011,5,1.721290322580645,24.16709677419355
SE,2011,6,1.847,23.128666666666668
SE,2011,7,1.5987096774193548,22.41774193548387
SE,2011,8,2.0903225806451613,22.771612903225805
SE,2011,9,1.9273333333333333,23.493333333333332
SE,2011,10,2.464516129032258,25.886774193548387
SE,2011,11,2.3823333333333334,25.766333333333332
SE,2011,12,2.757741935483871,27.234516129032258
SE,2012,1,2.6067741935483872,26.97774193548387
SE,2012,2,3.0186206896551724,26.638620689655173
SE,2012,3,2.696774193548387,27.036129032258064
SE,2012,4,2.5616666666666665,26.677666666666667
SE,2012,5,1.7912903225806451,25.387096774193548
SE,2012,6,1.769,24.011666666666667
SE,2012,7,1.8374193548387097,22.725161290322582
SE,2012,8,2.226451612903226,22.498387096774195
SE,2012,9,2.2413333333333334,23.666333333333334
SE,2012,10,2.572258064516129,24.483548387096775
SE,2012,11,2.8293333333333335,27.345333333333333
SE,2012,12,2.8558064516129034,27.301612903225806
SE,2013,1,2.899677419354839,27.583870967741937
SE,2013,2,2.6939285714285712,27.700357142857143
SE,2013,3,2.8093548387096776,28.13967741935484
SE,2013,4,2.4523333333333333,27.09
SE,2013,5,2.042258064516129,24.90290322580645
SE,2013,6,1.5946666666666667,23.628666666666668
SE,2013,7,1.793548387096774,22.357741935483872
SE,2013,8,1.8593548387096774,22.311612903225807
SE,2013,9,2.369666666666667,23.947
SE,2013,10,2.6025806451612903,25.01967741935484
SE,2013,11,2.3216666666666668,25.594
SE,2013,12,2.7880645161290323,27.05548387096774
SE,2014,1,3.0100000000000002,26.606451612903225
SE,2014,2,2.475,26.80607142857143
SE,2014,3,2.372258064516129,27.105483870967742
SE,2014,4,2.275333333333333,26.851333333333333
SE,2014,5,2.0083870967741935,24.84193548387097
SE,2014,6,1.8613333333333333,23.769666666666666
SE,2014,7,1.656774193548387,22.91741935483871
SE,2014,8,1.883225806451613,22.635806451612904
SE,2014,9,2.368,24.26
SE,2014,10,2.1590322580645163,24.939032258064515
SE,2014,11,2.578333333333333,26.418
SE,2014,12,2.3238709677419354,26.496129032258064
SE,2015,1,2.9174193548387097,27.126774193548385
SE,2015,2,2.8057142857142856,26.89
SE,2015,3,2.837741935483871,26.935483870967744
SE,2015,4,2.5416666666666665,27.507666666666665
SE,2015,5,1.8290322580645162,25.48483870967742
SE,2015,6,1.6696666666666666,23.379333333333335
SE,2015,7,1.6574193548387097,22.478387096774192
SE,2015,8,2.127741935483871,22.39548387096774
